"Exp","Site","Hole","Core","Type","Sect","A/W","Top depth CSF-A (m)","Bottom depth CSF-A (m)","Top depth CCSF-361-U1474-ABDEF-20160220 (m)","Bottom depth CCSF-361-U1474-ABDEF-20160220 (m)","Display status (T/F)","Uncropped image (JPG) link","Uncropped image filename","Cropped image (JPG) link","Cropped image filename","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Comments"
"361","U1474","F","18","H","5","A","161.200","162.710","174.104","175.614","T","33707071","361-u1474f-18h-5-a_shlf7642161_20160217190405.jpg","33707081","361-u1474f-18h-5-a_shlf7642161_20160217190405_trim.jpg","2016-02-18 01:05:14","CV-L107C-L170542B","SHIL","SHLF7642161","95581171",""
"361","U1474","F","18","H","6","A","162.710","164.210","175.614","177.114","T","33707131","361-u1474f-18h-6-a_shlf7642191_20160217190532.jpg","33707141","361-u1474f-18h-6-a_shlf7642191_20160217190532_trim.jpg","2016-02-18 01:06:37","CV-L107C-L170542B","SHIL","SHLF7642191","95581201",""
"361","U1474","F","18","H","7","A","164.210","164.910","177.114","177.814","T","33707181","361-u1474f-18h-7-a_shlf7642221_20160217190627.jpg","33707191","361-u1474f-18h-7-a_shlf7642221_20160217190627_trim.jpg","2016-02-18 01:07:38","CV-L107C-L170542B","SHIL","SHLF7642221","95581221",""
"361","U1474","F","19","H","1","A","164.700","166.200","177.766","179.266","T","33709541","361-u1474f-19h-1-a_shlf7642291_20160217202143.jpg","33709551","361-u1474f-19h-1-a_shlf7642291_20160217202143_trim.jpg","2016-02-18 02:22:50","CV-L107C-L170542B","SHIL","SHLF7642291","95588691",""
"361","U1474","F","18","H","CC","A","164.910","165.160","177.814","178.064","T","33707231","361-u1474f-18h-cc-a_shlf7642251_20160217190711.jpg","33707251","361-u1474f-18h-cc-a_shlf7642251_20160217190711_trim.jpg","2016-02-18 01:08:22","CV-L107C-L170542B","SHIL","SHLF7642251","95581241",""
"361","U1474","F","19","H","2","A","166.200","167.720","179.266","180.786","T","33709611","361-u1474f-19h-2-a_shlf7642321_20160217202335.jpg","33709621","361-u1474f-19h-2-a_shlf7642321_20160217202335_trim.jpg","2016-02-18 02:24:42","CV-L107C-L170542B","SHIL","SHLF7642321","95588731",""
"361","U1474","F","19","H","3","A","167.720","169.230","180.786","182.296","T","33709801","361-u1474f-19h-3-a_shlf7642351_20160217202458.jpg","33709821","361-u1474f-19h-3-a_shlf7642351_20160217202458_trim.jpg","2016-02-18 02:25:58","CV-L107C-L170542B","SHIL","SHLF7642351","95588791",""
"361","U1474","F","19","H","4","A","169.230","170.740","182.296","183.805","T","33709921","361-u1474f-19h-4-a_shlf7642381_20160217202623.jpg","33709941","361-u1474f-19h-4-a_shlf7642381_20160217202623_trim.jpg","2016-02-18 02:27:23","CV-L107C-L170542B","SHIL","SHLF7642381","95588821",""
"361","U1474","F","19","H","5","A","170.740","172.270","183.805","185.335","T","33710011","361-u1474f-19h-5-a_shlf7642411_20160217202751.jpg","33710021","361-u1474f-19h-5-a_shlf7642411_20160217202751_trim.jpg","2016-02-18 02:28:54","CV-L107C-L170542B","SHIL","SHLF7642411","95588861",""
"361","U1474","F","19","H","6","A","172.270","173.780","185.335","186.846","T","33710061","361-u1474f-19h-6-a_shlf7642441_20160217202917.jpg","33710071","361-u1474f-19h-6-a_shlf7642441_20160217202917_trim.jpg","2016-02-18 02:30:17","CV-L107C-L170542B","SHIL","SHLF7642441","95588881",""
"361","U1474","F","19","H","7","A","173.780","174.490","186.846","187.555","T","33710111","361-u1474f-19h-7-a_shlf7642471_20160217203026.jpg","33710121","361-u1474f-19h-7-a_shlf7642471_20160217203026_trim.jpg","2016-02-18 02:31:09","CV-L107C-L170542B","SHIL","SHLF7642471","95588901",""
"361","U1474","F","20","H","1","A","174.200","175.700","187.536","189.036","T","33711821","361-u1474f-20h-1-a_shlf7642551_20160217212942.jpg","33711831","361-u1474f-20h-1-a_shlf7642551_20160217212942_trim.jpg","2016-02-18 03:30:40","CV-L107C-L170542B","SHIL","SHLF7642551","95592881",""
"361","U1474","F","19","H","CC","A","174.490","174.710","187.555","187.775","T","33710161","361-u1474f-19h-cc-a_shlf7642501_20160217203119.jpg","33710171","361-u1474f-19h-cc-a_shlf7642501_20160217203119_trim.jpg","2016-02-18 02:31:53","CV-L107C-L170542B","SHIL","SHLF7642501","95588931",""
"361","U1474","F","20","H","2","A","175.700","177.220","189.036","190.556","T","33711901","361-u1474f-20h-2-a_shlf7642581_20160217213115.jpg","33711911","361-u1474f-20h-2-a_shlf7642581_20160217213115_trim.jpg","2016-02-18 03:32:16","CV-L107C-L170542B","SHIL","SHLF7642581","95592911",""
"361","U1474","F","20","H","3","A","177.220","178.730","190.556","192.066","T","33711951","361-u1474f-20h-3-a_shlf7642611_20160217213220.jpg","33711961","361-u1474f-20h-3-a_shlf7642611_20160217213220_trim.jpg","2016-02-18 03:33:26","CV-L107C-L170542B","SHIL","SHLF7642611","95592931",""
"361","U1474","F","20","H","4","A","178.730","180.230","192.066","193.566","T","33712001","361-u1474f-20h-4-a_shlf7642641_20160217213330.jpg","33712011","361-u1474f-20h-4-a_shlf7642641_20160217213330_trim.jpg","2016-02-18 03:34:32","CV-L107C-L170542B","SHIL","SHLF7642641","95592951",""
"361","U1474","F","20","H","5","A","180.230","181.730","193.566","195.066","T","33712051","361-u1474f-20h-5-a_shlf7642671_20160217213441.jpg","33712061","361-u1474f-20h-5-a_shlf7642671_20160217213441_trim.jpg","2016-02-18 03:35:40","CV-L107C-L170542B","SHIL","SHLF7642671","95592961",""
"361","U1474","F","20","H","6","A","181.730","183.230","195.066","196.566","T","33712131","361-u1474f-20h-6-a_shlf7642701_20160217213550.jpg","33712141","361-u1474f-20h-6-a_shlf7642701_20160217213550_trim.jpg","2016-02-18 03:36:51","CV-L107C-L170542B","SHIL","SHLF7642701","95593021",""
"361","U1474","F","21","H","1","A","182.700","184.210","198.136","199.646","T","33714031","361-u1474f-21h-1-a_shlf7642801_20160217230543.jpg","33714051","361-u1474f-21h-1-a_shlf7642801_20160217230543_trim.jpg","2016-02-18 05:06:40","CV-L107C-L170542B","SHIL","SHLF7642801","95593651",""
"361","U1474","F","20","H","7","A","183.230","183.890","196.566","197.226","T","33712181","361-u1474f-20h-7-a_shlf7642731_20160217213649.jpg","33712191","361-u1474f-20h-7-a_shlf7642731_20160217213649_trim.jpg","2016-02-18 03:37:29","CV-L107C-L170542B","SHIL","SHLF7642731","95593031",""
"361","U1474","F","20","H","CC","A","183.890","184.160","197.226","197.496","T","33712231","361-u1474f-20h-cc-a_shlf7642761_20160217213731.jpg","33712241","361-u1474f-20h-cc-a_shlf7642761_20160217213731_trim.jpg","2016-02-18 03:38:59","CV-L107C-L170542B","SHIL","SHLF7642761","95593051",""
"361","U1474","F","21","H","2","A","184.210","185.730","199.646","201.166","T","33714111","361-u1474f-21h-2-a_shlf7642831_20160217230705.jpg","33714121","361-u1474f-21h-2-a_shlf7642831_20160217230705_trim.jpg","2016-02-18 05:08:05","CV-L107C-L170542B","SHIL","SHLF7642831","95593691",""
"361","U1474","F","21","H","3","A","185.730","187.250","201.166","202.686","T","33714191","361-u1474f-21h-3-a_shlf7642861_20160217230841.jpg","33714201","361-u1474f-21h-3-a_shlf7642861_20160217230841_trim.jpg","2016-02-18 05:09:36","CV-L107C-L170542B","SHIL","SHLF7642861","95593711",""
"361","U1474","F","21","H","4","A","187.250","188.760","202.686","204.196","T","33714381","361-u1474f-21h-4-a_shlf7642891_20160217231006.jpg","33714391","361-u1474f-21h-4-a_shlf7642891_20160217231006_trim.jpg","2016-02-18 05:11:00","CV-L107C-L170542B","SHIL","SHLF7642891","95593761",""
"361","U1474","F","21","H","5","A","188.760","190.290","204.196","205.726","T","33714451","361-u1474f-21h-5-a_shlf7642921_20160217231124.jpg","33714461","361-u1474f-21h-5-a_shlf7642921_20160217231124_trim.jpg","2016-02-18 05:12:39","CV-L107C-L170542B","SHIL","SHLF7642921","95593781",""
"361","U1474","F","22","F","1","A","190.200","191.700","207.194","208.694","T","33717011","361-u1474f-22f-1-a_shlf7643171_20160218005448.jpg","33717021","361-u1474f-22f-1-a_shlf7643171_20160218005448_trim.jpg","2016-02-18 06:55:45","CV-L107C-L170542B","SHIL","SHLF7643171","95599731",""
"361","U1474","F","21","H","6","A","190.290","191.810","205.726","207.246","T","33714531","361-u1474f-21h-6-a_shlf7642951_20160217231300.jpg","33714541","361-u1474f-21h-6-a_shlf7642951_20160217231300_trim.jpg","2016-02-18 05:14:16","CV-L107C-L170542B","SHIL","SHLF7642951","95593821",""
"361","U1474","F","22","F","2","A","191.700","193.200","208.694","210.194","T","33717061","361-u1474f-22f-2-a_shlf7643201_20160218005606.jpg","33717071","361-u1474f-22f-2-a_shlf7643201_20160218005606_trim.jpg","2016-02-18 06:56:58","CV-L107C-L170542B","SHIL","SHLF7643201","95599751",""
"361","U1474","F","21","H","7","A","191.810","192.480","207.246","207.916","T","33714701","361-u1474f-21h-7-a_shlf7642981_20160217231431.jpg","33714711","361-u1474f-21h-7-a_shlf7642981_20160217231431_trim.jpg","2016-02-18 05:21:14","CV-L107C-L170542B","SHIL","SHLF7642981","95593921",""
"361","U1474","F","21","H","CC","A","192.480","192.740","207.916","208.176","T","33714751","361-u1474f-21h-cc-a_shlf7643011_20160217232132.jpg","33714761","361-u1474f-21h-cc-a_shlf7643011_20160217232132_trim.jpg","2016-02-18 05:22:13","CV-L107C-L170542B","SHIL","SHLF7643011","95593941",""
"361","U1474","F","22","F","3","A","193.200","194.210","210.194","211.204","T","33717111","361-u1474f-22f-3-a_shlf7643231_20160218005725.jpg","33717121","361-u1474f-22f-3-a_shlf7643231_20160218005725_trim.jpg","2016-02-18 06:58:11","CV-L107C-L170542B","SHIL","SHLF7643231","95599781",""
"361","U1474","F","22","F","4","A","194.210","194.860","211.204","211.854","T","33717161","361-u1474f-22f-4-a_shlf7643261_20160218005854.jpg","33717171","361-u1474f-22f-4-a_shlf7643261_20160218005854_trim.jpg","2016-02-18 06:59:34","CV-L107C-L170542B","SHIL","SHLF7643261","95599801",""
"361","U1474","F","22","F","CC","A","194.860","195.000","211.854","211.994","T","33717311","361-u1474f-22f-cc-a_shlf7643291_20160218005954.jpg","33717341","361-u1474f-22f-cc-a_shlf7643291_20160218005954_trim.jpg","2016-02-18 07:00:25","CV-L107C-L170542B","SHIL","SHLF7643291","95599841",""
"361","U1474","F","23","F","1","A","194.900","196.400","212.253","213.753","T","33718101","361-u1474f-23f-1-a_shlf7643451_20160218014135.jpg","33718111","361-u1474f-23f-1-a_shlf7643451_20160218014135_trim.jpg","2016-02-18 07:42:37","CV-L107C-L170542B","SHIL","SHLF7643451","95600421",""
"361","U1474","F","23","F","2","A","196.400","197.900","213.753","215.253","T","33718151","361-u1474f-23f-2-a_shlf7643481_20160218014306.jpg","33718161","361-u1474f-23f-2-a_shlf7643481_20160218014306_trim.jpg","2016-02-18 07:44:03","CV-L107C-L170542B","SHIL","SHLF7643481","95600441",""
"361","U1474","F","23","F","3","A","197.900","198.910","215.253","216.263","T","33718201","361-u1474f-23f-3-a_shlf7643511_20160218014422.jpg","33718211","361-u1474f-23f-3-a_shlf7643511_20160218014422_trim.jpg","2016-02-18 07:45:11","CV-L107C-L170542B","SHIL","SHLF7643511","95600461",""
"361","U1474","F","23","F","4","A","198.910","199.620","216.263","216.973","T","33718251","361-u1474f-23f-4-a_shlf7643541_20160218014601.jpg","33718261","361-u1474f-23f-4-a_shlf7643541_20160218014601_trim.jpg","2016-02-18 07:46:47","CV-L107C-L170542B","SHIL","SHLF7643541","95600491",""
"361","U1474","F","24","F","1","A","199.600","201.100","217.067","218.567","T","33718811","361-u1474f-24f-1-a_shlf7643611_20160218020739.jpg","33718821","361-u1474f-24f-1-a_shlf7643611_20160218020739_trim.jpg","2016-02-18 08:08:40","CV-L107C-L170542B","SHIL","SHLF7643611","95604951",""
"361","U1474","F","23","F","CC","A","199.620","200.020","216.973","217.373","T","33718501","361-u1474f-23f-cc-a_shlf7643571_20160218015106.jpg","33718511","361-u1474f-23f-cc-a_shlf7643571_20160218015106_trim.jpg","2016-02-18 07:51:59","CV-L107C-L170542B","SHIL","SHLF7643571","95603111",""
"361","U1474","F","24","F","2","A","201.100","202.600","218.567","220.067","T","33718871","361-u1474f-24f-2-a_shlf7643641_20160218020903.jpg","33718881","361-u1474f-24f-2-a_shlf7643641_20160218020903_trim.jpg","2016-02-18 08:10:07","CV-L107C-L170542B","SHIL","SHLF7643641","95604971",""
"361","U1474","F","24","F","3","A","202.600","203.520","220.067","220.987","T","33718921","361-u1474f-24f-3-a_shlf7643671_20160218021045.jpg","33718931","361-u1474f-24f-3-a_shlf7643671_20160218021045_trim.jpg","2016-02-18 08:11:41","CV-L107C-L170542B","SHIL","SHLF7643671","95605001",""
"361","U1474","F","24","F","4","A","203.520","204.250","220.987","221.717","T","33719001","361-u1474f-24f-4-a_shlf7643701_20160218021203.jpg","33719011","361-u1474f-24f-4-a_shlf7643701_20160218021203_trim.jpg","2016-02-18 08:12:47","CV-L107C-L170542B","SHIL","SHLF7643701","95605031",""
"361","U1474","F","26","F","1","A","206.300","207.800","223.700","225.200","T","33719051","361-u1474f-26f-1-a_shlf7643751_20160218021353.jpg","33719061","361-u1474f-26f-1-a_shlf7643751_20160218021353_trim.jpg","2016-02-18 08:14:51","CV-L107C-L170542B","SHIL","SHLF7643751","95605051",""
"361","U1474","F","26","F","2","A","207.800","209.300","225.200","226.700","T","33719241","361-u1474f-26f-2-a_shlf7643781_20160218021528.jpg","33719251","361-u1474f-26f-2-a_shlf7643781_20160218021528_trim.jpg","2016-02-18 08:16:21","CV-L107C-L170542B","SHIL","SHLF7643781","95605101",""
"361","U1474","F","26","F","3","A","209.300","210.310","226.700","227.710","T","33719291","361-u1474f-26f-3-a_shlf7643811_20160218021642.jpg","33719301","361-u1474f-26f-3-a_shlf7643811_20160218021642_trim.jpg","2016-02-18 08:17:51","CV-L107C-L170542B","SHIL","SHLF7643811","95605391",""
"361","U1474","F","26","F","4","A","210.310","211.030","227.710","228.430","T","33719401","361-u1474f-26f-4-a_shlf7643841_20160218021834.jpg","33719411","361-u1474f-26f-4-a_shlf7643841_20160218021834_trim.jpg","2016-02-18 08:20:05","CV-L107C-L170542B","SHIL","SHLF7643841","95605441",""
"361","U1474","F","27","F","1","A","211.000","212.440","228.594","230.033","T","33721251","361-u1474f-27f-1-a_shlf7643911_20160218033400.jpg","33721261","361-u1474f-27f-1-a_shlf7643911_20160218033400_trim.jpg","2016-02-18 09:34:50","CV-L107C-L170542B","SHIL","SHLF7643911","95610851",""
"361","U1474","F","26","F","CC","A","211.030","211.290","228.430","228.690","T","33719451","361-u1474f-26f-cc-a_shlf7643871_20160218022030.jpg","33719461","361-u1474f-26f-cc-a_shlf7643871_20160218022030_trim.jpg","2016-02-18 08:21:03","CV-L107C-L170542B","SHIL","SHLF7643871","95605471",""
"361","U1474","F","27","F","2","A","212.440","213.940","230.033","231.533","T","33721301","361-u1474f-27f-2-a_shlf7643941_20160218033539.jpg","33721311","361-u1474f-27f-2-a_shlf7643941_20160218033539_trim.jpg","2016-02-18 09:36:43","CV-L107C-L170542B","SHIL","SHLF7643941","95610951",""
"361","U1474","F","27","F","3","A","213.940","215.280","231.533","232.874","T","33721351","361-u1474f-27f-3-a_shlf7643971_20160218033704.jpg","33721361","361-u1474f-27f-3-a_shlf7643971_20160218033704_trim.jpg","2016-02-18 09:37:59","CV-L107C-L170542B","SHIL","SHLF7643971","95611711",""
"361","U1474","F","28","F","1","A","215.700","217.160","233.144","234.604","T","33721441","361-u1474f-28f-1-a_shlf7644011_20160218033827.jpg","33721471","361-u1474f-28f-1-a_shlf7644011_20160218033827_trim.jpg","2016-02-18 09:39:25","CV-L107C-L170542B","SHIL","SHLF7644011","95612901",""
"361","U1474","F","28","F","2","A","217.160","218.660","234.604","236.104","T","33721591","361-u1474f-28f-2-a_shlf7644041_20160218033945.jpg","33721601","361-u1474f-28f-2-a_shlf7644041_20160218033945_trim.jpg","2016-02-18 09:40:45","CV-L107C-L170542B","SHIL","SHLF7644041","95612981",""
"361","U1474","F","28","F","3","A","218.660","219.570","236.104","237.014","T","33721671","361-u1474f-28f-3-a_shlf7644071_20160218034108.jpg","33721681","361-u1474f-28f-3-a_shlf7644071_20160218034108_trim.jpg","2016-02-18 09:42:30","CV-L107C-L170542B","SHIL","SHLF7644071","95613021",""
"361","U1474","F","28","F","4","A","219.570","220.380","237.014","237.824","T","33721721","361-u1474f-28f-4-a_shlf7644101_20160218034308.jpg","33721731","361-u1474f-28f-4-a_shlf7644101_20160218034308_trim.jpg","2016-02-18 09:43:50","CV-L107C-L170542B","SHIL","SHLF7644101","95613041",""
"361","U1474","F","28","F","CC","A","220.380","220.770","237.824","238.214","T","33721771","361-u1474f-28f-cc-a_shlf7644131_20160218034407.jpg","33721781","361-u1474f-28f-cc-a_shlf7644131_20160218034407_trim.jpg","2016-02-18 09:44:46","CV-L107C-L170542B","SHIL","SHLF7644131","95613061",""
"361","U1474","F","29","F","1","A","220.400","221.050","240.243","240.893","T","33723551","361-u1474f-29f-1-a_shlf7644171_20160218054259.jpg","33723561","361-u1474f-29f-1-a_shlf7644171_20160218054259_trim.jpg","2016-02-18 11:43:47","CV-L107C-L170542B","SHIL","SHLF7644171","95616861",""
"361","U1474","F","29","F","2","A","221.050","222.550","240.893","242.393","T","33723631","361-u1474f-29f-2-a_shlf7644201_20160218054431.jpg","33723641","361-u1474f-29f-2-a_shlf7644201_20160218054431_trim.jpg","2016-02-18 11:45:27","CV-L107C-L170542B","SHIL","SHLF7644201","95616911",""
"361","U1474","F","29","F","3","A","222.550","223.570","242.393","243.413","T","33723681","361-u1474f-29f-3-a_shlf7644231_20160218054551.jpg","33723691","361-u1474f-29f-3-a_shlf7644231_20160218054551_trim.jpg","2016-02-18 11:46:37","CV-L107C-L170542B","SHIL","SHLF7644231","95616931",""
"361","U1474","F","29","F","4","A","223.570","224.440","243.413","244.283","T","33723871","361-u1474f-29f-4-a_shlf7644261_20160218054712.jpg","33723881","361-u1474f-29f-4-a_shlf7644261_20160218054712_trim.jpg","2016-02-18 11:47:51","CV-L107C-L170542B","SHIL","SHLF7644261","95616971",""
"361","U1474","F","29","F","CC","A","224.440","224.760","244.283","244.603","T","33723921","361-u1474f-29f-cc-a_shlf7644291_20160218054807.jpg","33723931","361-u1474f-29f-cc-a_shlf7644291_20160218054807_trim.jpg","2016-02-18 11:48:40","CV-L107C-L170542B","SHIL","SHLF7644291","95617011",""
"361","U1474","F","30","F","1","A","225.100","226.600","245.846","247.346","T","33724061","361-u1474f-30f-1-a_shlf7644331_20160218055216.jpg","33724071","361-u1474f-30f-1-a_shlf7644331_20160218055216_trim.jpg","2016-02-18 11:53:11","CV-L107C-L170542B","SHIL","SHLF7644331","95617071",""
"361","U1474","F","30","F","2","A","226.600","228.100","247.346","248.846","T","33724111","361-u1474f-30f-2-a_shlf7644361_20160218055354.jpg","33724121","361-u1474f-30f-2-a_shlf7644361_20160218055354_trim.jpg","2016-02-18 11:54:54","CV-L107C-L170542B","SHIL","SHLF7644361","95617081",""
"361","U1474","F","30","F","3","A","228.100","229.110","248.846","249.856","T","33724161","361-u1474f-30f-3-a_shlf7644391_20160218055512.jpg","33724171","361-u1474f-30f-3-a_shlf7644391_20160218055512_trim.jpg","2016-02-18 11:55:53","CV-L107C-L170542B","SHIL","SHLF7644391","95617111",""
"361","U1474","F","30","F","4","A","229.110","229.660","249.856","250.406","T","33724351","361-u1474f-30f-4-a_shlf7644421_20160218055624.jpg","33724361","361-u1474f-30f-4-a_shlf7644421_20160218055624_trim.jpg","2016-02-18 11:57:30","CV-L107C-L170542B","SHIL","SHLF7644421","95617391",""
"361","U1474","F","30","F","CC","A","229.660","230.020","250.406","250.766","T","33724461","361-u1474f-30f-cc-a_shlf7644451_20160218055751.jpg","33724471","361-u1474f-30f-cc-a_shlf7644451_20160218055751_trim.jpg","2016-02-18 12:00:08","CV-L107C-L170542B","SHIL","SHLF7644451","95617491",""
"361","U1474","F","31","F","1","A","229.800","231.180","250.949","252.329","T","33765171","361-u1474f-31f-1-a_shlf7644851_20160218120636.jpg","33765181","361-u1474f-31f-1-a_shlf7644851_20160218120636_trim.jpg","2016-02-18 18:08:11","CV-L107C-L170542B","SHIL","SHLF7644851","95638001",""
"361","U1474","F","31","F","2","A","231.180","232.680","252.329","253.829","T","33765231","361-u1474f-31f-2-a_shlf7644881_20160218120911.jpg","33765241","361-u1474f-31f-2-a_shlf7644881_20160218120911_trim.jpg","2016-02-18 18:10:13","CV-L107C-L170542B","SHIL","SHLF7644881","95638011",""
"361","U1474","F","31","F","3","A","232.680","233.270","253.829","254.419","T","33765281","361-u1474f-31f-3-a_shlf7644911_20160218121055.jpg","33765291","361-u1474f-31f-3-a_shlf7644911_20160218121055_trim.jpg","2016-02-18 18:11:56","CV-L107C-L170542B","SHIL","SHLF7644911","95638041",""
