Era,Leg/Exp,Site,Hole,Latitude,Longitude,Water depth (m),Transition Depth,Green bands assoc. with transition,Red bands assoc. with transition,Green bands deeper than transiition,Red bands deeper than transiition,Unusable image,Bottomwater O2 (umol/L),CaCO3 (%),Productivity (mgC/m2/day),Organic Carbon (%),Sedimentation Rate (cm/ka)
ODP,177,1094,C,-53.1805,5.1301,2807.3,None,False,False,False,False,False,232.25,15.8025,172.78973388671875,0.2847883403301239,2.170826196670532
ODP,178,1095,A,-66.98545,-78.48731666666667,3841.6,None,False,False,False,False,False,203.0625,,162.14892578125,0.4482750296592712,6.229613780975342
ODP,178,1095,C,-66.98536666666666,-78.48825,3841.6,None,False,False,False,False,False,203.0625,,162.14892578125,0.4482750296592712,6.229613780975342
ODP,178,1095,D,-66.98535,-78.48808333333334,3840.9,None,False,False,False,False,False,203.0625,,162.14892578125,0.4482750296592712,6.229613780975342
ODP,178,1096,A,-67.56681666666667,-76.96323333333333,3152.0,Shallow (<40 cm),False,False,False,False,False,202.625,,169.95709228515625,0.3386678695678711,13.063114166259766
ODP,178,1096,B,-67.56681666666667,-76.96353333333333,3152.5,Shallow (<40 cm),False,False,False,False,False,202.625,,169.95709228515625,0.3386678695678711,13.063114166259766
ODP,178,1097,A,-66.3928,-70.7564,551.7,None,False,False,False,False,True,209.875,,257.7174377441406,0.5873438119888306,17.26174545288086
ODP,178,1098,A,-64.86206666666666,-64.20785,1012.0,None,False,False,False,False,False,211.125,,282.6059265136719,0.9613437652587892,
ODP,178,1098,B,-64.86193333333334,-64.208,1010.6,None,False,False,True,True,False,211.125,,282.6059265136719,0.9613437652587892,
ODP,178,1098,C,-64.86183333333334,-64.20781666666667,1010.4,None,False,False,True,True,False,211.125,,282.6059265136719,0.9613437652587892,
ODP,178,1099,A,-64.94513333333333,-64.3153,1399.8,None,False,False,True,False,False,211.125,,282.6059265136719,0.9436400532722472,
ODP,178,1100,C,-63.883316666666666,-65.70606666666667,458.6,None,False,False,False,False,False,210.9375,,186.81689453125,1.2761003971099854,16.61701774597168
ODP,178,1100,D,-63.88341666666667,-65.70586666666667,458.6,None,False,False,False,False,True,210.9375,,186.81689453125,1.2761003971099854,16.61701774597168
ODP,178,1101,A,-64.3722,-70.26118333333334,3279.7,Deep (>40 cm),False,False,False,False,False,211.25,,138.9541778564453,1.4880390167236328,9.829702377319336
ODP,178,1102,A,-63.80285,-65.85821666666666,430.5,None,False,False,False,False,True,210.9375,,186.81689453125,1.331709623336792,16.21560287475586
ODP,178,1102,B,-63.80278333333333,-65.85788333333333,430.5,None,False,False,False,False,True,210.9375,,186.81689453125,1.331709623336792,16.21560287475586
ODP,178,1102,D,-63.801183333333334,-65.85645,430.5,None,False,False,False,False,True,210.9375,,186.81689453125,1.331709623336792,16.21560287475586
ODP,178,1103,A,-63.9995,-65.46531666666667,493.5,None,False,False,False,False,True,210.9375,,186.81689453125,1.232673406600952,20.377445220947266
ODP,180,1108,B,-9.7454,151.62571666666668,3177.2,Shallow (<40 cm),False,False,False,False,False,156.0,88.0,355.7305603027344,1.4907199144363403,2.5818657875061035
ODP,180,1109,A,-9.5065,151.5731,2210.9,Shallow (<40 cm),False,True,True,False,False,156.0,88.0,355.7305603027344,1.4853534698486328,2.6112236976623535
ODP,180,1109,B,-9.5066,151.5732,2211.1,None,False,False,False,False,True,156.0,88.0,355.7305603027344,1.4853534698486328,2.6112236976623535
ODP,180,1109,C,-9.5065,151.5732,2211.0,Shallow (<40 cm),False,False,True,False,False,156.0,88.0,355.7305603027344,1.4853534698486328,2.6112236976623535
ODP,180,1110,A,-9.726666666666668,151.5752,3246.4,Shallow (<40 cm),False,False,True,True,False,156.0,88.0,355.7305603027344,1.4659130573272705,2.6112236976623535
ODP,180,1110,B,-9.726816666666666,151.57515,3246.3,None,False,False,False,False,True,156.0,88.0,355.7305603027344,1.4659130573272705,2.6112236976623535
ODP,180,1110,D,-9.726466666666669,151.57541666666663,3245.8,None,False,False,False,False,True,156.0,88.0,355.7305603027344,1.4659130573272705,2.6112236976623535
ODP,180,1112,A,-9.745816666666666,151.61201666666668,3046.7,None,False,False,False,False,False,156.0,88.0,355.7305603027344,1.4659130573272705,2.5818657875061035
ODP,180,1112,B,-9.745766666666666,151.6119,3046.6,None,False,False,False,False,True,156.0,88.0,355.7305603027344,1.4659130573272705,2.5818657875061035
ODP,180,1113,A,-9.757483333333331,151.61226666666667,2915.6,None,False,False,False,False,True,156.0,88.0,355.7305603027344,1.4659130573272705,2.5818657875061035
ODP,180,1114,A,-9.79355,151.57506666666666,406.5,None,False,False,False,False,False,156.0,88.0,355.7305603027344,1.4604196548461914,2.6112236976623535
ODP,180,1115,A,-9.189816666666667,151.57415,1149.6,Shallow (<40 cm),False,False,False,False,False,156.0,88.0,355.7305603027344,1.5037802457809448,2.2165026664733887
ODP,180,1115,B,-9.1897,151.57396666666668,1148.8,Shallow (<40 cm),False,False,False,False,False,156.0,88.0,355.7305603027344,1.5037802457809448,2.2165026664733887
ODP,180,1116,A,-9.865566666666666,151.57513333333333,1851.3,None,False,False,False,False,True,156.0,88.0,355.7305603027344,1.4604196548461914,2.6112239360809326
ODP,180,1117,A,-9.775433333333334,151.54908333333333,1163.2,None,False,False,False,False,False,156.0,88.0,355.7305603027344,1.4659130573272705,2.6112236976623535
ODP,180,1117,B,-9.77545,151.54918333333333,1163.2,None,False,False,False,False,True,156.0,88.0,355.7305603027344,1.4659130573272705,2.6112236976623535
ODP,180,1117,C,-9.775333333333334,151.54905,1163.2,None,False,False,False,False,True,156.0,88.0,355.7305603027344,1.4659130573272705,2.6112236976623535
ODP,181,1119,A,-44.75553333333333,172.3933,395.5,None,False,False,False,False,False,,71.38,1654.403076171875,0.4929641187191009,
ODP,181,1119,B,-44.75553333333333,172.3933,396.8,Shallow (<40 cm),False,False,False,False,False,,71.38,1654.403076171875,0.4929641187191009,
ODP,181,1119,C,-44.755516666666665,172.39356666666666,396.2,Shallow (<40 cm),False,False,False,False,False,,71.38,1654.403076171875,0.4929641187191009,
ODP,181,1120,A,-50.063383333333334,173.37166666666667,542.9,None,False,False,False,False,False,,70.34,373.029296875,0.2106000781059265,
ODP,181,1120,B,-50.063383333333334,173.37166666666667,544.2,None,False,False,False,False,False,,70.34,373.029296875,0.2106000781059265,
ODP,181,1120,C,-50.063583333333334,173.37165,545.9,None,False,False,False,False,False,,70.34,373.029296875,0.2106000781059265,
ODP,181,1121,A,-50.897933333333334,176.9977,4492.0,None,False,False,False,False,False,,29.570000000000004,367.0989074707031,0.5126595497131348,1.0656960010528564
ODP,181,1121,B,-50.897933333333334,176.9977,4487.9,None,False,False,False,False,False,,29.570000000000004,367.0989074707031,0.5126595497131348,1.0656960010528564
ODP,181,1122,A,-46.579683333333335,-177.39351666666667,4435.0,None,False,False,True,True,False,200.1875,13.833333333333334,789.1618041992188,0.698861837387085,0.5104268789291382
ODP,181,1122,B,-46.57966666666667,-177.3937,4429.8,None,False,False,False,False,False,200.1875,13.833333333333334,789.1618041992188,0.698861837387085,0.5104268789291382
ODP,181,1122,C,-46.57966666666667,-177.3937,4431.8,Shallow (<40 cm),False,False,False,False,False,200.1875,13.833333333333334,789.1618041992188,0.698861837387085,0.5104268789291382
ODP,181,1123,A,-41.786233333333335,-171.499,3290.1,Shallow (<40 cm),False,False,False,False,False,205.0,21.369999999999997,548.9061279296875,0.8205518126487732,0.6827617883682251
ODP,181,1123,B,-41.786,-171.49898333333334,3289.8,Shallow (<40 cm),False,False,False,False,False,205.0,21.369999999999997,548.9061279296875,0.8205518126487732,0.6827617883682251
ODP,181,1123,C,-41.785783333333335,-171.499,3290.1,Shallow (<40 cm),False,False,True,True,False,205.0,21.369999999999997,548.9061279296875,0.8205518126487732,0.6827617883682251
ODP,181,1124,A,-39.49835,-176.53156666666666,3967.5,None,False,False,True,True,False,201.4375,24.25,450.2983093261719,0.6262664794921875,0.5514258742332458
ODP,181,1124,B,-39.49835,-176.53156666666666,3966.6,Deep (>40 cm),False,False,True,False,False,201.4375,24.25,450.2983093261719,0.6262664794921875,0.5514258742332458
ODP,181,1125,A,-42.549933333333335,-178.16648333333333,1364.6,None,False,False,False,False,False,197.0833282470703,29.173333333333336,869.877685546875,0.4521079659461975,
ODP,181,1125,B,-42.54965,-178.16645,1365.6,None,False,False,False,False,False,197.0833282470703,29.173333333333336,869.877685546875,0.4521079659461975,
ODP,182,1126,A,-33.50935,128.06658333333334,784.8,None,False,False,False,False,False,,,586.5286865234375,1.347798228263855,
ODP,182,1126,B,-33.50935,128.06655,783.8,None,False,False,False,False,False,,,586.5286865234375,1.347798228263855,
ODP,182,1126,C,-33.5094,128.06683333333334,783.8,None,False,False,False,False,False,,,586.5286865234375,1.347798228263855,
ODP,182,1127,A,-33.35743333333333,128.4813,478.7,None,False,False,False,False,False,,,586.5286865234375,1.448602318763733,
ODP,182,1127,B,-33.3575,128.48128333333332,479.3,None,False,False,False,False,False,,,586.5286865234375,1.448602318763733,
ODP,182,1128,A,-34.39115,127.5907,3876.0,None,False,False,False,False,False,226.5,,387.7713623046875,1.03294038772583,
ODP,182,1128,B,-34.39118333333333,127.59076666666668,3874.6,None,False,False,False,False,False,226.5,,387.7713623046875,1.03294038772583,
ODP,182,1128,C,-34.39105,127.59103333333331,3874.3,None,False,False,False,False,False,226.5,,387.7713623046875,1.03294038772583,
ODP,182,1129,A,-33.289766666666665,128.4812,202.9,None,False,False,False,False,False,,,586.5286865234375,1.4568941593170166,
ODP,182,1129,C,-33.29656666666666,128.4813,202.4,None,False,False,False,False,False,,,586.5286865234375,1.448602318763733,
ODP,182,1130,A,-33.420183333333334,127.60233333333332,486.7,None,False,False,False,False,False,227.0,,608.5413818359375,1.1837729215621948,
ODP,182,1130,B,-33.42015,127.60208333333334,488.1,None,False,False,False,False,False,227.0,,608.5413818359375,1.1837729215621948,
ODP,182,1131,A,-33.3261,128.4812,333.4,None,False,False,False,False,False,,,586.5286865234375,1.448602318763733,
ODP,182,1131,B,-33.3259,128.48088333333334,331.4,None,False,False,False,False,False,,,586.5286865234375,1.448602318763733,
ODP,182,1132,A,-33.31595,127.60216666666666,218.0,None,False,False,False,False,False,227.0,,608.5413818359375,1.174809813499451,
ODP,182,1132,B,-33.316183333333335,127.6022,218.5,None,False,False,False,False,False,227.0,,608.5413818359375,1.174809813499451,
ODP,182,1133,A,-33.53948333333334,128.9051,1037.2,None,False,False,False,False,False,,,586.5286865234375,1.4284871816635132,
ODP,182,1133,B,-33.539633333333335,128.90528333333333,1037.2,None,False,False,False,False,False,,,586.5286865234375,1.4284871816635132,
ODP,182,1133,C,-33.53981666666667,128.90535,1036.8,None,False,False,False,False,False,,,586.5286865234375,1.4284871816635132,
ODP,182,1134,A,-33.528733333333335,127.264,701.0,None,False,False,False,False,False,227.0,,608.5413818359375,1.1443428993225098,
ODP,182,1134,B,-33.528983333333336,127.26396666666666,699.9,None,False,False,False,False,False,227.0,,608.5413818359375,1.1443428993225098,
ODP,183,1135,A,-59.69991666666667,84.27353333333333,1566.6,None,False,False,False,False,True,224.8125,0.0,231.5970916748047,0.2448378205299377,0.6599499583244324
ODP,183,1137,A,-56.83305,68.09345,1004.5,None,False,False,False,False,False,238.875,24.84,148.77487182617188,0.4801734685897827,1.0795655250549316
ODP,183,1138,A,-53.55175,75.97488333333334,1141.4,None,False,False,False,False,True,212.5,,193.1962432861328,0.2784282863140106,1.3016773462295532
ODP,183,1139,A,-50.18505,63.93653333333334,1415.3,None,False,False,False,False,False,242.125,48.776666666666664,220.19573974609375,0.4854351580142975,1.3375442028045654
ODP,183,1140,A,-46.27665,68.49163333333334,2394.1,None,False,False,False,False,False,237.25,18.44,354.2071838378906,0.3809086084365845,3.1537365913391113
ODP,183,1141,A,-32.2266,97.12818333333334,1196.9,None,False,False,False,False,False,178.75,85.2,301.5297546386719,0.3014131784439087,1.4413284063339231
ODP,183,1142,A,-32.23243333333333,97.12546666666668,1200.8,None,False,False,False,False,True,178.75,85.2,301.5297546386719,0.3014131784439087,1.4413284063339231
ODP,184,1143,A,9.361983333333333,113.28503333333332,2771.0,Shallow (<40 cm),False,False,True,False,False,,,328.2789001464844,0.7323325872421265,
ODP,184,1143,B,9.36195,113.28506666666668,2772.5,Shallow (<40 cm),False,False,True,False,False,,,328.2789001464844,0.7323325872421265,
ODP,184,1143,C,9.361883333333331,113.28531666666666,2773.5,None,False,False,False,False,False,,,328.2789001464844,0.7323325872421265,
ODP,184,1144,A,20.052983333333337,117.41888333333333,2035.7,None,False,False,False,False,False,,,278.28179931640625,1.0322344303131104,17.00265884399414
ODP,184,1144,B,20.052983333333337,117.41906666666668,2038.5,None,False,False,False,False,True,,,278.28179931640625,1.0322344303131104,17.00265884399414
ODP,184,1144,C,20.05303333333333,117.41921666666669,2036.9,None,False,False,False,False,False,,,278.28179931640625,1.0322344303131104,17.00265884399414
ODP,184,1145,A,19.584,117.63113333333334,3175.6,Shallow (<40 cm),False,False,False,False,False,,,255.2169647216797,0.8821187615394592,14.726322174072266
ODP,184,1145,B,19.584033333333338,117.63096666666668,3174.4,Shallow (<40 cm),False,False,False,False,False,,,255.2169647216797,0.8821187615394592,14.726322174072266
ODP,184,1145,C,19.583983333333332,117.63083333333331,3176.4,None,False,False,False,False,False,,,255.2169647216797,0.8821187615394592,14.726322174072266
ODP,184,1146,A,19.456683333333338,116.27271666666668,2091.1,Deep (>40 cm),False,False,False,False,False,,,260.3714294433594,0.885202169418335,11.962056159973145
ODP,184,1146,B,19.456683333333338,116.27293333333331,2091.7,Shallow (<40 cm),False,False,False,False,False,,,260.3714294433594,0.885202169418335,11.962056159973145
ODP,184,1147,A,18.83513333333333,116.55451666666669,3245.9,Shallow (<40 cm),False,False,False,False,False,,,249.33026123046875,0.7674292325973511,10.774493217468262
ODP,184,1147,B,18.83513333333333,116.55465,3245.4,None,False,False,False,False,False,,,249.33026123046875,0.7674292325973511,10.774493217468262
ODP,184,1147,C,18.83515,116.55466666666666,3245.3,Shallow (<40 cm),False,False,False,False,False,,,249.33026123046875,0.7674292325973511,10.774493217468262
ODP,184,1148,A,18.836116666666666,116.56553333333332,3297.1,Shallow (<40 cm),False,False,False,False,False,,,249.33026123046875,0.7674292325973511,10.774493217468262
ODP,184,1148,B,18.836166666666667,116.56575,3291.8,Shallow (<40 cm),False,False,False,False,False,,,249.33026123046875,0.7674292325973511,10.774493217468262
ODP,185,1149,A,31.342,143.3513,5817.6,None,False,False,True,True,False,163.625,4.66,239.97686767578125,0.4962219595909118,0.2355298995971679
ODP,185,1149,C,31.3425,143.351,5817.6,None,False,False,False,False,True,163.625,4.66,239.97686767578125,0.4962219595909118,0.2355298995971679
ODP,185,1149,D,31.3132,143.4004,5867.3,None,False,False,False,False,True,163.625,4.66,239.97686767578125,0.4841320812702179,0.2173132747411728
ODP,186,1150,A,39.181916666666666,143.33191666666667,2680.8,None,False,False,False,False,False,171.375,1.59,795.2161254882812,2.016805410385132,2.2253682613372803
ODP,186,1151,C,38.75033333333333,143.33405,2174.2,None,False,False,False,False,False,166.1875,0.1325,695.1175537109375,1.903541088104248,1.7826980352401731
ODP,186,1151,D,38.750233333333334,143.33408333333333,2171.9,None,False,False,True,False,False,166.1875,0.1325,695.1175537109375,1.903541088104248,1.7826980352401731
ODP,187,1152,A,-41.897933333333334,127.00671666666666,5055.4,None,False,False,False,False,True,223.0,,731.1832275390625,0.3190476298332214,0.4046460390090942
ODP,187,1154,A,-41.477833333333336,131.31726666666663,5736.4,None,False,False,False,False,False,,,729.7017822265625,0.3391842842102051,0.8674441576004028
ODP,187,1155,A,-41.958216666666665,127.99481666666668,4975.4,None,False,False,False,False,False,223.0,,731.1832275390625,0.3319235444068908,0.4074479341506958
ODP,187,1155,B,-41.95818333333333,127.99236666666668,4975.4,None,False,False,False,False,True,223.0,,731.1832275390625,0.3319235444068908,0.4074479341506958
ODP,187,1156,B,-42.73145,127.88805,4867.3,None,False,False,False,False,False,221.5,0.0,666.999755859375,0.3220669031143188,0.4594196379184723
ODP,187,1157,A,-43.261066666666665,128.8861,5069.3,None,False,False,False,False,False,,0.0,600.341064453125,0.3307479619979858,0.49379363656044
ODP,187,1158,A,-43.948283333333336,128.82826666666668,5167.3,None,False,False,False,False,True,,0.0,600.341064453125,0.3404730558395386,0.5521490573883057
ODP,187,1158,B,-43.9464,128.82846666666666,5167.3,None,False,False,False,False,True,,0.0,600.341064453125,0.3404730558395386,0.5521490573883057
ODP,187,1158,C,-43.944633333333336,128.82855,5167.3,None,False,False,False,False,True,,0.0,600.341064453125,0.3404730558395386,0.5521490573883057
ODP,187,1159,A,-45.9567,129.9999,4504.2,None,False,False,False,False,True,,2.3525,500.3063354492187,0.2984538674354553,0.7744088768959045
ODP,187,1160,A,-44.00998333333333,134.99828333333335,4625.2,None,False,False,False,False,False,,53.865,579.3909301757812,0.3256900012493133,0.5745280981063843
ODP,187,1160,B,-44.00823333333334,134.99835,4625.2,None,False,False,False,False,True,,53.865,579.3909301757812,0.3256900012493133,0.5745280981063843
ODP,187,1161,A,-44.2866,129.05128333333334,5020.1,None,False,False,False,False,True,,0.0,537.1017456054688,0.3419252932071686,0.5782644152641296
