leg,site,hole,well logging,latitude,longitude,ocean,ocean hemisphere,sea,physographic feature,hard rock feature,ta,td,re-entry,site survey,site termination,crust,equipment test,heat flow,in situ pore water,hydraulic piston core,variable length hpc,pressure core barrel,punch core,extended core barrel,water depth(m),total penetration(m),drilled penetration(m),cored penetration(m),number of cores recovered,meters recovered,percent recovery,meters of hard rock cored,number of hard rock cores,meters of hard rock recovered,depth to basememnt(m),oldest sediment sub-bottom depth,oldest sediment depth below sealevel,oldest sediment core number,oldest sediment age,oldest sediment lithology,oldest sediment lithology composition,oldest sediment source,oldest sediment heterogeneity,oldest sediment hardness,oldest comp1,oldest comp2,hard rock descriptions and comments
23,220,,NO,6.5162,70.9837,INDIAN,,ARAB,HILL,,03/14/1972,03/17/1972,NO,NO,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4036,350.0,173.0,177.0,21.0,100.9,57,21.0,4.0,7.5,329.0,330.0,4366.0,18,NO AGE GIVEN,NANNO CHALK,CALCAREOUS,PELAGIC,MONOGENIC,FIRM,NANNOFOSSIL,unk - 0000,BASALT
23,221,,NO,7.9697,68.4062,INDIAN,,ARAB,PLAIN,,03/18/1972,03/20/1972,NO,NO,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4650,270.0,100.0,170.0,19.0,76.6,45,9.0,2.0,5.0,261.0,261.0,4911.0,18,NO AGE GIVEN,MICARB NANNO CHALK,CALCAREOUS,PELAGIC,MONOGENIC,FIRM,NANNOFOSSIL,CARBONATE,THOLEIITIC BASALT
23,222,,NO,20.0915,61.5093,INDIAN,,ARAB,CONE,,03/24/1972,03/30/1972,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3546,1300.0,987.0,313.0,36.0,175.6,56,,,,,1300.0,4846.0,36,NO AGE GIVEN,CARBONATE-RICH DETRITAL SILTY CLAYSTONE,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,unk - 3100,CARBONATE,
23,223,,NO,18.7497,60.1297,INDIAN,,ARAB,RIDGE,,03/31/1972,04/04/1972,NO,NO,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3633,740.0,371.0,369.0,42.0,203.7,55,23.0,3.0,8.0,717.0,722.0,4355.0,39,NO AGE GIVEN,MONTMORILLONITIC CLAYSTONE,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,unk - 3100,MONTMORILLONITE,TRACHYBASALT
23,224,,NO,16.5418,59.7017,INDIAN,,ARAB,RIDGE,LAMPROPHYRE,04/05/1972,04/07/1972,NO,NO,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2500,792.0,693.0,99.0,11.0,31.0,31,5.0,1.0,0.4,,792.0,3292.0,11,NO AGE GIVEN,VOLCANIC ASH,DETRITAL,TERRIGENOUS,MONOGENIC,SOFT,unk - 3300,unk - 0000,LAMPROPHYRE FLOW
23,225,,NO,21.3097,38.2518,INDIAN,,RED SEA,TROUGH,,04/15/1972,04/17/1972,NO,NO,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1228,230.0,,230.0,29.0,137.5,59,,,,,203.0,1431.0,26,NO AGE GIVEN,LIMESTONE,CALCAREOUS,TRANSITIONAL,MONOGENIC,HARD,ESTIMATED CARBONATE,unk - 0000,
23,226,,NO,21.3418,38.0822,INDIAN,,RED SEA,TROUGH,,04/17/1972,04/18/1972,NO,NO,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2169,14.0,,14.0,2.0,8.9,63,,,,,14.0,2183.0,2,NO AGE GIVEN,"MONTMORILLONITE,ANHYDRITE,GOETHITE-HEMATITE",,,,,unk - 0000,unk - 0000,BASALT
23,227,,NO,21.331,38.1328,INDIAN,,RED SEA,TROUGH,,04/18/1972,04/21/1972,NO,NO,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1795,359.0,15.0,344.0,45.0,123.5,35,,,,,314.0,2109.0,40,NO AGE GIVEN,HALITE,,,,,unk - 0000,unk - 0000,
23,228,,NO,19.086,39.0033,INDIAN,,RED SEA,BASIN,,04/22/1972,04/24/1972,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1038,325.0,10.0,315.0,40.0,184.7,58,,,,,277.0,1315.0,33,NO AGE GIVEN,ANHYDRITE,,,,,unk - 0000,unk - 0000,
23,229,,NO,14.7682,42.1912,INDIAN,,RED SEA,BASIN,,04/27/1972,04/28/1972,NO,NO,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,852,108.0,75.0,33.0,5.0,29.1,88,,,,,108.0,960.0,4,NO AGE GIVEN,PALAGONITE TUFF,DETRITAL,TERRIGENOUS,MONOGENIC,HARD,unk - 3300,unk - 0000,
23,229,,NO,14.7682,42.1912,INDIAN,,RED SEA,BASIN,,04/27/1972,04/28/1972,NO,NO,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,852,108.0,75.0,33.0,5.0,29.1,88,,,,,108.0,960.0,4,NO AGE GIVEN,PALAGONITE TUFF,DETRITAL,TERRIGENOUS,MONOGENIC,HARD,unk - 3300,unk - 0000,
23,230,,NO,15.3167,41.8342,INDIAN,,RED SEA,TROUGH,,04/28/1972,04/29/1972,NO,NO,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,832,9.0,,9.0,2.0,13.4,148,,,,,9.0,841.0,1,NO AGE GIVEN,NANNO OOZE(PENET/CORE VARY DUE TO ACCIDENTAL RESPUDDING),CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,unk - 0000,
24,231,,NO,11.8902,48.2452,INDIAN,,GULF OF ADEN,BASIN,,05/04/1972,05/08/1972,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2152,584.0,,584.0,64.0,424.9,72,17.5,3.0,7.7,566.0,584.0,2736.0,64,NO AGE GIVEN,NANNO CHALK,CALCAREOUS,PELAGIC,MONOGENIC,FIRM,NANNOFOSSIL,unk - 0000,BASALT
24,232,,NO,14.4822,51.9145,INDIAN,,GULF OF ADEN,TRENCH,,05/10/1972,05/11/1972,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1743,173.5,,173.5,19.0,126.7,73,,,,,173.5,1917.0,19,NO AGE GIVEN,NANNO OOZE,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,unk - 0000,
24,232,,NO,14.4822,51.9145,INDIAN,,GULF OF ADEN,TRENCH,,05/10/1972,05/11/1972,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1743,173.5,,173.5,19.0,126.7,73,,,,,173.5,1917.0,19,NO AGE GIVEN,NANNO OOZE,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,unk - 0000,
24,233,,NO,14.328,52.1352,INDIAN,,GULF OF ADEN,TRENCH,,05/13/1972,05/15/1972,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1839,176.0,,176.0,19.0,135.3,76,,,,,176.0,2015.0,19,NO AGE GIVEN,NANNO OOZE,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,unk - 0000,
24,233,,NO,14.328,52.1352,INDIAN,,GULF OF ADEN,TRENCH,,05/13/1972,05/15/1972,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1839,176.0,,176.0,19.0,135.3,76,,,,,176.0,2015.0,19,NO AGE GIVEN,NANNO OOZE,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,unk - 0000,
24,234,,NO,4.4827,51.2247,INDIAN,,,RIDGE,,05/19/1972,05/20/1972,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4721,247.0,104.5,142.5,15.0,90.1,63,,,,,199.5,4921.0,13,NO AGE GIVEN,CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,unk - 0000,
24,234,,NO,4.4827,51.2247,INDIAN,,,RIDGE,,05/19/1972,05/20/1972,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4721,247.0,104.5,142.5,15.0,90.1,63,,,,,199.5,4921.0,13,NO AGE GIVEN,CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,unk - 0000,
24,235,,NO,3.2343,52.694,INDIAN,,,PLAIN,,05/22/1972,05/26/1972,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5130,684.0,494.0,190.0,20.0,98.1,51,32.5,41.0,2.94,652.0,684.0,5814.0,20,NO AGE GIVEN,CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,unk - 0000,BASALT
24,236,,NO,-1.677,57.6475,INDIAN,,,,,05/28/1972,06/01/1972,NO,YES,DRILL BIT WORN OUT,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4487,327.5,,327.5,37.0,218.5,66,21.5,5.0,10.5,306.0,306.5,4794.0,33,NO AGE GIVEN,NANNO CHALK,CALCAREOUS,PELAGIC,MONOGENIC,FIRM,NANNOFOSSIL,unk - 0000,BASALT
24,237,,NO,-7.0832,58.1247,INDIAN,,,PLATEAU,,06/06/1972,06/09/1972,NO,YES,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1623,693.5,66.5,627.0,67.0,312.1,49,,,,,693.5,2317.0,67,NO AGE GIVEN,MICRITE,CALCAREOUS,TRANSITIONAL,MONOGENIC,HARD,ESTIMATED CARBONATE,unk - 0000,
24,238,,NO,-11.1535,70.526,INDIAN,,,FRACTURE ZONE,,06/16/1972,06/21/1972,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2832,586.5,,586.5,64.0,424.5,72,80.5,10.0,40.5,506.0,506.0,3338.0,54,NO AGE GIVEN,NANNO OOZE,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,unk - 0000,BASALT
25,239,,NO,-21.2945,51.6788,INDIAN,,,BASIN,FLOW,07/01/1972,07/03/1972,NO,YES,DRILL BIT WORN OUT,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4971,326.0,151.0,175.0,21.0,106.1,60,6.0,3.0,2.3,320.0,320.0,5291.0,20,NO AGE GIVEN,"BROWN CLAY, BROWN CLAY-RICH NANNO OOZE, BROWN NANNO CLAY",DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,NANNOFOSSIL,BASALT
25,240,,NO,-3.4873,50.0537,INDIAN,,,BASIN,,07/10/1972,07/10/1972,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5082,195.0,142.0,53.0,8.0,25.1,47,5.0,2.0,1.4,190.0,166.0,5248.0,5,NO AGE GIVEN,CARBONATE RICH DIATOM OOZE,SILICEOUS,PELAGIC,MONOGENIC,SOFT,DIATOM,CARBONATE,BASALT
25,240,,NO,-3.4873,50.0537,INDIAN,,,BASIN,,07/10/1972,07/10/1972,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5082,195.0,142.0,53.0,8.0,25.1,47,5.0,2.0,1.4,190.0,166.0,5248.0,5,NO AGE GIVEN,CARBONATE RICH DIATOM OOZE,SILICEOUS,PELAGIC,MONOGENIC,SOFT,DIATOM,CARBONATE,BASALT
25,241,,NO,-2.3707,44.6795,INDIAN,,,BASIN,,07/14/1972,07/18/1972,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4054,1174.0,922.0,252.0,29.0,136.7,54,,,,,1072.0,5126.0,28,NO AGE GIVEN,CLAY MINERAL RICH MUD,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,unk - 3100,CLAY MINERAL,
25,242,,NO,-15.8442,41.8205,INDIAN,,,CHANNL,,07/23/1972,07/25/1972,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2275,676.0,542.0,134.0,19.0,103.1,76,,,,,676.0,2951.0,19,NO AGE GIVEN,CLAY MINERAL RICH NANNOFOSSIL CHALK,CALCAREOUS,PELAGIC,MONOGENIC,FIRM,NANNOFOSSIL,CLAY MINERAL,
25,243,,NO,-22.9082,41.3998,INDIAN,,,CANYON (SUBMARINE),,07/28/1972,07/28/1972,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3879,32.0,26.0,6.0,1.0,0.3,5,,,,,6.0,3885.0,1,NO AGE GIVEN,COARSE SAND AND FINE GRAVEL,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,MICA,unk - 0000,
25,244,,NO,-22.9312,41.433,INDIAN,,,CANYON (SUBMARINE),,07/29/1972,07/29/1972,NO,NO,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3768,27.0,24.0,3.0,1.0,0.05,1,,,,,3.0,3771.0,1,NO AGE GIVEN,SILTY CLAY AND COARSE SAND,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,unk - 0000,
25,245,,NO,-31.5337,52.3018,INDIAN,,,BASIN,,08/03/1972,08/03/1972,NO,YES,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4857,396.5,246.0,150.5,19.0,82.1,54,7.5,3.0,1.6,389.0,389.0,5246.0,16,NO AGE GIVEN,BLACK FERROMANGANOAN CLAYEY NANNO CHALK,CALCAREOUS,PELAGIC,MONOGENIC,FIRM,NANNOFOSSIL,CLAY MINERAL,DIABASIC BASALT
25,245,,NO,-31.5337,52.3018,INDIAN,,,BASIN,,08/03/1972,08/03/1972,NO,YES,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4857,396.5,246.0,150.5,19.0,82.1,54,7.5,3.0,1.6,389.0,389.0,5246.0,16,NO AGE GIVEN,BLACK FERROMANGANOAN CLAYEY NANNO CHALK,CALCAREOUS,PELAGIC,MONOGENIC,FIRM,NANNOFOSSIL,CLAY MINERAL,DIABASIC BASALT
25,246,,NO,-33.6202,45.1595,INDIAN,,,RIDGE,,08/09/1972,08/10/1972,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1030,203.0,109.0,94.0,11.0,23.8,25,,,,,194.0,1224.0,11,NO AGE GIVEN,GLAUCONITIC CALCAREOUS SAND,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,MICA,GLAUCONITE,
25,247,,NO,-33.6255,45.0113,INDIAN,,,RIDGE,,08/11/1972,08/11/1972,NO,NO,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,944,26.0,18.0,8.0,1.0,0.05,0,,,,,6.0,950.0,1,NO AGE GIVEN,,,,,,unk - 0000,unk - 0000,
25,248,,NO,-29.5297,37.4747,INDIAN,,,BASIN,,08/14/1972,08/16/1972,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4994,434.0,298.0,136.0,17.0,40.8,30,18.0,3.0,3.6,416.0,416.0,5410.0,14,NO AGE GIVEN,BROWN CLAY AND BROWN SILT-BEARING CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,ISOTROPIC MINERAL,PORPHYRITIC BASALT
25,249,,NO,-29.9498,36.077,INDIAN,,,RIDGE,,08/18/1972,08/19/1972,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2098,412.0,127.0,285.0,33.0,221.4,77,4.0,2.0,3.6,408.0,398.0,2496.0,31,NO AGE GIVEN,GRAY AND OLIVE-BLACK SILTY CLAYSTONE,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,unk - 3100,ISOTROPIC MINERAL,VESICULAR GLASSY BASALT
26,250,,NO,-33.4623,39.3692,INDIAN,,,BASIN,,09/08/1972,09/10/1972,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5119,65.0,37.0,28.0,3.0,21.4,76,,,,,65.0,5184.0,3,NO AGE GIVEN,COCCOLITH OOZE WITH COCCOLITH SILTY DETRITAL CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,NANNOFOSSIL,
26,250,,NO,-33.4623,39.3692,INDIAN,,,BASIN,,09/08/1972,09/10/1972,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5119,65.0,37.0,28.0,3.0,21.4,76,,,,,65.0,5184.0,3,NO AGE GIVEN,COCCOLITH OOZE WITH COCCOLITH SILTY DETRITAL CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,NANNOFOSSIL,
26,251,,NO,-36.5042,49.4858,INDIAN,,,RIDGE,,09/17/1972,09/18/1972,NO,NO,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3499,87.5,,87.5,10.0,67.2,76,,,,,87.5,3587.0,10,NO AGE GIVEN,NANNO OOZE,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,unk - 0000,
26,251,,NO,-36.5042,49.4858,INDIAN,,,RIDGE,,09/17/1972,09/18/1972,NO,NO,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3499,87.5,,87.5,10.0,67.2,76,,,,,87.5,3587.0,10,NO AGE GIVEN,NANNO OOZE,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,unk - 0000,
26,252,,NO,-37.0407,59.2388,INDIAN,,,BASIN,,09/23/1972,09/24/1972,NO,NO,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5032,247.0,190.0,57.0,7.0,41.5,72,,,,,247.0,5279.0,7,NO AGE GIVEN,PYRITE RADIOLARIAN SILTY CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,RADIOLARIA,
26,253,,NO,-24.8775,87.3662,INDIAN,,,RIDGE,,10/01/1972,10/05/1972,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1962,559.0,22.5,536.5,58.0,270.1,50,4.5,1.0,0.35,,554.5,2517.0,57,NO AGE GIVEN,VITRIC VOLCANIC ASH AND LAPILLI,DETRITAL,TERRIGENOUS,MONOGENIC,SOFT,unk - 3300,unk - 0000,PORPHYRITIC BASALT
26,254,,NO,-30.9692,87.8953,INDIAN,,,RIDGE,,10/07/1972,10/09/1972,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1253,343.5,14.5,329.0,38.0,150.5,45,42.5,6.0,10.9,301.0,257.0,1510.0,28,NO AGE GIVEN,"SANDY AND SILTY CLAY, AND SILTY SANDS",DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,unk - 0000,OLIVINE BASALT
26,255,,NO,-31.1312,93.7287,INDIAN,,,RIDGE,,10/11/1972,10/12/1972,NO,YES,OPERATIONAL LIMIT REACHED,CONTINENTAL,NO,NO,NO,NO,NO,NO,NO,NO,1144,108.5,9.5,99.0,11.0,7.9,7,,,,,108.5,1253.0,11,NO AGE GIVEN,BIOMICRITIC LIMESTONE WITH CHERT,CALCAREOUS,TRANSITIONAL,HETEROGENIC,HARD,ESTIMATED CARBONATE,unk - 0000,
26,256,,NO,-23.4558,100.7743,INDIAN,,,BASIN,,10/15/1972,10/17/1972,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5361,270.0,171.0,99.0,11.0,78.4,79,19.0,3.0,13.4,251.0,256.5,5618.0,9,NO AGE GIVEN,DETRITAL CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,DETRITAL MATERIAL,OLIVINE-POOR GLASSY BASALT
26,257,,NO,-30.986,108.3498,INDIAN,,,BASIN,,10/20/1972,10/23/1972,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5278,326.5,171.0,155.5,17.0,76.7,49,64.5,8.0,32.4,262.0,307.5,5586.0,15,NO AGE GIVEN,DETRITAL CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,DETRITAL MATERIAL,OLIVINE BASALT
26,258,,NO,-33.7948,112.4737,INDIAN,,,PLATEAU,,10/25/1972,10/27/1972,NO,YES,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2793,525.0,294.5,230.5,25.0,115.6,50,,,,,525.0,3318.0,25,NO AGE GIVEN,GLAUCONITIC DETRITAL SILTY CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,DETRITAL MATERIAL,
26,258,,NO,-33.7948,112.4737,INDIAN,,,PLATEAU,,10/25/1972,10/27/1972,NO,YES,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2793,525.0,294.5,230.5,25.0,115.6,50,,,,,525.0,3318.0,25,NO AGE GIVEN,GLAUCONITIC DETRITAL SILTY CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,DETRITAL MATERIAL,
26,258,,NO,-33.7948,112.4737,INDIAN,,,PLATEAU,,10/25/1972,10/27/1972,NO,YES,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2793,525.0,294.5,230.5,25.0,115.6,50,,,,,525.0,3318.0,25,NO AGE GIVEN,GLAUCONITIC DETRITAL SILTY CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,DETRITAL MATERIAL,
27,259,,NO,-29.6175,112.6963,INDIAN,,,,,11/03/1972,11/07/1972,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4696,346.0,,346.0,41.0,248.8,71,38.5,9.0,21.6,304.0,312.0,5008.0,33,NO AGE GIVEN,BRECCIATED OLIVE BLACK STIFF CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,unk - 0000,ALTERED BASALT
27,260,,NO,-16.1445,110.2987,INDIAN,,,PLAIN,SILL,11/11/1972,11/14/1972,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5702,331.0,161.5,169.5,20.0,56.7,33,9.0,3.0,1.2,323.0,322.5,6025.0,18,NO AGE GIVEN,CLAY MINERAL RICH CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,CLAY MINERAL,THOLEIITIC BASALT SILL
27,261,,NO,-12.9472,117.8927,INDIAN,,,PLAIN,SILL,11/17/1972,11/22/1972,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5667,579.5,237.5,342.0,39.0,125.8,36,47.5,7.0,24.3,532.0,534.0,6201.0,33,NO AGE GIVEN,SEMILITHIFIED BROWN NANNO CLAYSTONE,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,unk - 3100,NANNOFOSSIL,SILLS ABOVE BASALT
27,262,,NO,-10.8698,123.8463,INDIAN,,,TROUGH,,11/24/1972,11/26/1972,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2298,442.0,,442.0,47.0,365.5,82,,,,,442.0,2740.0,47,NO AGE GIVEN,LITHIFIED DOLOMITIC SHELL CALCARENITE,CALCAREOUS,TRANSITIONAL,MONOGENIC,HARD,ESTIMATED CARBONATE,unk - 0000,
27,263,,NO,-23.3238,110.9635,INDIAN,,,PLAIN,,12/01/1972,12/06/1972,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5048,746.0,475.0,271.0,29.0,163.5,60,,,,,746.0,5794.0,29,NO AGE GIVEN,QUARTZ-BEARING TO QUARTZ-RICH KAOLINITIC CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,unk - 3100,unk - 0000,
28,264,,NO,-34.9688,112.0447,INDIAN,,,PLATEAU,,12/22/1972,12/23/1972,NO,YES,OBJECTIVE REACHED,,NO,NO,NO,NO,NO,NO,NO,NO,2876,215.5,73.0,142.5,19.0,65.6,46,44.5,9.0,0.4,,177.5,3054.0,11,NO AGE GIVEN,NANNO CHALK,CALCAREOUS,PELAGIC,MONOGENIC,FIRM,NANNOFOSSIL,unk - 0000,VOLCANICLASTIC CONGLOMERATE
28,264,,NO,-34.9688,112.0447,INDIAN,,,PLATEAU,,12/22/1972,12/23/1972,NO,YES,OBJECTIVE REACHED,,NO,NO,NO,NO,NO,NO,NO,NO,2876,215.5,73.0,142.5,19.0,65.6,46,44.5,9.0,0.4,,177.5,3054.0,11,NO AGE GIVEN,NANNO CHALK,CALCAREOUS,PELAGIC,MONOGENIC,FIRM,NANNOFOSSIL,unk - 0000,VOLCANICLASTIC CONGLOMERATE
28,265,,NO,-53.5408,109.9457,ANTARCTIC,,,RIDGE,,12/29/1972,01/01/1973,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3581,462.0,293.0,169.0,18.0,108.0,63,17.5,2.0,3.7,445.0,452.5,4034.0,17,NO AGE GIVEN,NANNO CHALK,CALCAREOUS,PELAGIC,MONOGENIC,FIRM,NANNOFOSSIL,unk - 0000,OLIVINE-BEARING BASALT
28,266,,NO,-56.4022,110.1117,ANTARCTIC,,,RIDGE,FLOW,01/02/1973,01/04/1973,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4167,384.0,164.5,219.5,24.0,145.2,66,13.7,2.0,2.0,270.0,367.0,4534.0,22,NO AGE GIVEN,NANNO CLAY AND NANNO CHALK,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,CLAY MINERAL,BASALTIC GLASS
28,267,,NO,-59.2623,104.4883,ANTARCTIC,,,BASIN,,01/06/1973,01/07/1973,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4522,219.5,161.5,58.0,7.0,25.9,44,14.5,2.0,2.4,205.0,210.0,4732.0,6,NO AGE GIVEN,MICRITIC LIMESTONE,CALCAREOUS,TRANSITIONAL,MONOGENIC,HARD,ESTIMATED CARBONATE,unk - 0000,GLASSY BASALT
28,267,,NO,-59.2623,104.4883,ANTARCTIC,,,BASIN,,01/06/1973,01/07/1973,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4522,219.5,161.5,58.0,7.0,25.9,44,14.5,2.0,2.4,205.0,210.0,4732.0,6,NO AGE GIVEN,MICRITIC LIMESTONE,CALCAREOUS,TRANSITIONAL,MONOGENIC,HARD,ESTIMATED CARBONATE,unk - 0000,GLASSY BASALT
